20140527,122810082,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] vif_type=bridge instance={'vm_state': u'active', 'availability_zone': u'nova', 'terminated_at': None, 'ephemeral_gb': 0, 'instance_type_id': 6, 'user_data': None, 'cleaned': False, 'vm_mode': None, 'deleted_at': None, 'reservation_id': u'r-nec4cjgc', 'id': 17, 'security_groups': [{'project_id': u'fe65afb7f564450dbdcb81ebabd50677', 'user_id': u'642f49ee797c4b329db7fd795f6c2645', 'description': u'default', 'deleted': False, 'created_at': datetime.datetime(2014, 4, 4, 10, 28, 24, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'updated_at': None, 'deleted_at': None, 'id': 1, 'name': u'default'}], 'disable_terminate': False, 'display_name': u'mysecondinstance', 'uuid': 'f1aed45d-76d4-40de-9a28-16cabbae8f2a', 'default_swap_device': None, 'info_cache': {'instance_uuid': 'f1aed45d-76d4-40de-9a28-16cabbae8f2a', 'deleted': False, 'created_at': datetime.datetime(2014, 5, 9, 7, 1, 36, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'updated_at': datetime.datetime(2014, 5, 9, 7, 1, 40, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'network_info': [VIF({'ovs_interfaceid': None, 'network': Network({'bridge': u'br100', 'subnets': [Subnet({'ips': [FixedIP({'meta': {}, 'version': 4, 'type': u'fixed', 'floating_ips': [], 'address': u'10.0.0.6'})], 'version': 4, 'meta': {u'dhcp_server': u'10.0.0.1'}, 'dns': [IP({'meta': {}, 'version': 4, 'type': u'dns', 'address': u'8.8.4.4'})], 'routes': [], 'cidr': u'10.0.0.0/24', 'gateway': IP({'meta': {}, 'version': 4, 'type': u'gateway', 'address': u'10.0.0.1'})}), Subnet({'ips': [], 'version': None, 'meta': {u'dhcp_server': None}, 'dns': [], 'routes': [], 'cidr': None, 'gateway': IP({'meta': {}, 'version': None, 'type': u'gateway', 'address': None})})], 'meta': {u'tenant_id': None, u'should_create_bridge': True, u'bridge_interface': u'eth0'}, 'id': u'eca36745-dc0b-4981-a754-2f1ad1885d46', 'label': u'private'}), 'devname': None, 'qbh_params': None, 'meta': {}, 'details': {}, 'address': u'fa:16:3e:af:db:3d', 'active': False, 'type': u'bridge', 'id': u'fba595ef-5f3c-4dab-a527-c3b6fc9cbff1', 'qbg_params': None})], 'deleted_at': None}, 'hostname': u'mysecondinstance', 'launched_on': u'sandesh-virtual-machine', 'display_description': u'mysecondinstance', 'key_data': None, 'kernel_id': u'c9f75ac7-6bbd-4c17-801f-78525291d9b0', 'power_state': 1, 'default_ephemeral_device': None, 'progress': 0, 'project_id': u'fe65afb7f564450dbdcb81ebabd50677', 'launched_at': datetime.datetime(2014, 5, 9, 7, 1, 46, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'config_drive': u'', 'node': u'sandesh-virtual-machine', 'ramdisk_id': u'0f964a81-814e-4229-9170-d056f452cc6f', 'access_ip_v6': None, 'access_ip_v4': None, 'deleted': False, 'key_name': None, 'updated_at': datetime.datetime(2014, 5, 27, 6, 58, 6, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'host': u'sandesh-virtual-machine', 'ephemeral_key_uuid': None, 'architecture': None, 'user_id': u'642f49ee797c4b329db7fd795f6c2645', 'system_metadata': {u'image_kernel_id': u'c9f75ac7-6bbd-4c17-801f-78525291d9b0', u'instance_type_memory_mb': u'64', u'instance_type_swap': u'0', u'instance_type_vcpu_weight': None, u'instance_type_root_gb': u'0', u'instance_type_id': u'6', u'image_ramdisk_id': u'0f964a81-814e-4229-9170-d056f452cc6f', u'instance_type_name': u'm1.nano', u'instance_type_ephemeral_gb': u'0', u'instance_type_rxtx_factor': u'1.0', u'image_disk_format': u'ami', u'network_allocated': u'True', u'instance_type_flavorid': u'42', u'image_container_format': u'ami', u'instance_type_vcpus': u'1', u'image_min_ram': u'0', u'image_min_disk': u'0', u'image_base_image_ref': u'2ab6d5c8-9b0b-488a-993d-645d51bd76f2'}, 'task_state': u'deleting', 'shutdown_terminate': False, 'cell_name': None, 'root_gb': 0, 'locked': False, 'name': 'instance-00000011', 'created_at': datetime.datetime(2014, 5, 9, 7, 1, 36, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>), 'locked_by': None, 'launch_index': 0, 'metadata': {}, 'memory_mb': 64, 'vcpus': 1, 'image_ref': u'2ab6d5c8-9b0b-488a-993d-645d51bd76f2', 'root_device_name': u'/dev/vda', 'auto_disk_config': True, 'os_type': None, 'scheduled_at': datetime.datetime(2014, 5, 9, 7, 1, 36, tzinfo=<iso8601.iso8601.Utc object at 0x93747ac>)} vif=VIF({'ovs_interfaceid': None, 'network': Network({'bridge': u'br100', 'subnets': [Subnet({'ips': [FixedIP({'meta': {}, 'version': 4, 'type': u'fixed', 'floating_ips': [], 'address': u'10.0.0.6'})], 'version': 4, 'meta': {u'dhcp_server': u'10.0.0.1'}, 'dns': [IP({'meta': {}, 'version': 4, 'type': u'dns', 'address': u'8.8.4.4'})], 'routes': [], 'cidr': u'10.0.0.0/24', 'gateway': IP({'meta': {}, 'version': 4, 'type': u'gateway', 'address': u'10.0.0.1'})}), Subnet({'ips': [], 'version': None, 'meta': {u'dhcp_server': None}, 'dns': [], 'routes': [], 'cidr': None, 'gateway': IP({'meta': {}, 'version': None, 'type': u'gateway', 'address': None})})], 'meta': {u'tenant_id': None, u'should_create_bridge': True, u'bridge_interface': u'eth0'}, 'id': u'eca36745-dc0b-4981-a754-2f1ad1885d46', 'label': u'private'}), 'devname': None, 'qbh_params': None, 'meta': {}, 'details': {}, 'address': u'fa:16:3e:af:db:3d', 'active': False, 'type': u'bridge', 'id': u'fba595ef-5f3c-4dab-a527-c3b6fc9cbff1', 'qbg_params': None}) unplug /opt/stack/nova/nova/virt/libvirt/vif.py:774
20140527,122810120,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Got semaphore "iptables" lock /opt/stack/nova/nova/openstack/common/lockutils.py:168
20140527,122810121,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Attempting to grab file lock "iptables" lock /opt/stack/nova/nova/openstack/common/lockutils.py:178
20140527,122810121,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Got file lock "iptables" at /opt/stack/data/nova/nova-iptables lock /opt/stack/nova/nova/openstack/common/lockutils.py:206
20140527,122810121,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Got semaphore / lock "_apply" inner /opt/stack/nova/nova/openstack/common/lockutils.py:248
20140527,122810122,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Running cmd (subprocess): sudo nova-rootwrap /etc/nova/rootwrap.conf iptables-save -c execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122810421,13476, Exception dispatching event <nova.virt.event.LifecycleEvent object at 0xa4ae0cc>: Info cache for instance f1aed45d-76d4-40de-9a28-16cabbae8f2a could not be found.
20140527,122810437,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122810439,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Running cmd (subprocess): sudo nova-rootwrap /etc/nova/rootwrap.conf iptables-restore -c execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122810534,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122810534,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] IPTablesManager.apply completed with success _apply /opt/stack/nova/nova/network/linux_net.py:458
20140527,122810535,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Released file lock "iptables" at /opt/stack/data/nova/nova-iptables lock /opt/stack/nova/nova/openstack/common/lockutils.py:210
20140527,122810535,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Semaphore / lock released "_apply" inner /opt/stack/nova/nova/openstack/common/lockutils.py:252
20140527,122810703,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Lazy-loading `system_metadata' on Instance uuid f1aed45d-76d4-40de-9a28-16cabbae8f2a obj_load_attr /opt/stack/nova/nova/objects/instance.py:519
20140527,122810923,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] [instance: f1aed45d-76d4-40de-9a28-16cabbae8f2a] Deleting instance files /opt/stack/data/nova/instances/f1aed45d-76d4-40de-9a28-16cabbae8f2a
20140527,122810962,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] [instance: f1aed45d-76d4-40de-9a28-16cabbae8f2a] Deletion of /opt/stack/data/nova/instances/f1aed45d-76d4-40de-9a28-16cabbae8f2a complete
20140527,122811237,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] [instance: f1aed45d-76d4-40de-9a28-16cabbae8f2a] Deallocating network for instance _deallocate_network /opt/stack/nova/nova/compute/manager.py:1784
20140527,122812318,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] [instance: f1aed45d-76d4-40de-9a28-16cabbae8f2a] terminating bdm <nova.objects.block_device.BlockDeviceMapping object at 0xa7c3d0c> _cleanup_volumes /opt/stack/nova/nova/compute/manager.py:2163
20140527,122812718,[req-4d54efe7-5f9d-4b07-98ff-730df9a9292f,admin demo] Semaphore / lock released "do_terminate_instance" inner /opt/stack/nova/nova/openstack/common/lockutils.py:252
20140527,122814983,13476, Running periodic task ComputeManager._poll_volume_usage run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122814984,13476, Running periodic task ComputeManager._instance_usage_audit run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122814985,13476, Running periodic task ComputeManager.update_available_resource run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122814986,13476, Got semaphore "compute_resources" lock /opt/stack/nova/nova/openstack/common/lockutils.py:168
20140527,122814990,13476, Got semaphore / lock "update_available_resource" inner /opt/stack/nova/nova/openstack/common/lockutils.py:248
20140527,122814992,13476, Auditing locally available compute resources
20140527,122814995,13476, Updating host stats update_status /opt/stack/nova/nova/virt/libvirt/driver.py:5222
20140527,122815409,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/0c3a4e26-ee0d-41ad-88e3-896adcefc27f/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815462,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815463,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/0c3a4e26-ee0d-41ad-88e3-896adcefc27f/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815510,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815522,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/08836aa9-8375-49d0-9566-3a8bd3410b23/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815583,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815584,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/08836aa9-8375-49d0-9566-3a8bd3410b23/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815642,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815657,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/6b5911af-cef9-4bf1-93cc-90b89bc12243/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815706,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815708,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/6b5911af-cef9-4bf1-93cc-90b89bc12243/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815752,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815765,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/ade05a26-5c42-4a6c-8f6c-528465d18bd3/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815811,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815812,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/ade05a26-5c42-4a6c-8f6c-528465d18bd3/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815858,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815870,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/94c5485a-5031-4f96-bffa-76cfe918498b/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815916,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815917,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/94c5485a-5031-4f96-bffa-76cfe918498b/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122815962,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122815975,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/1af9ab4f-6d08-4ad1-9200-18ccc84402b6/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122816015,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122816016,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/1af9ab4f-6d08-4ad1-9200-18ccc84402b6/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122816043,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122816052,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/8195e932-b316-4772-9c67-a2983045e5fa/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122816078,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122816079,13476, Running cmd (subprocess): env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/8195e932-b316-4772-9c67-a2983045e5fa/disk execute /opt/stack/nova/nova/openstack/common/processutils.py:154
20140527,122816105,13476, Result was 0 execute /opt/stack/nova/nova/openstack/common/processutils.py:187
20140527,122816298,13476, Hypervisor: free ram (MB): 365 _report_hypervisor_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:409
20140527,122816298,13476, Hypervisor: free disk (GB): 3 _report_hypervisor_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:410
20140527,122816298,13476, Hypervisor: free VCPUs: -6 _report_hypervisor_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:415
20140527,122816298,13476, Hypervisor: assignable PCI devices: [] _report_hypervisor_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:422
20140527,122816395,13476, Free ram (MB): 3074
20140527,122816395,13476, Free disk (GB): 11
20140527,122816395,13476, Free VCPUS: -6
20140527,122816424,13476, Compute_service record updated for sandesh-virtual-machine:sandesh-virtual-machine
20140527,122816424,13476, Semaphore / lock released "update_available_resource" inner /opt/stack/nova/nova/openstack/common/lockutils.py:252
20140527,122816459,13476, Running periodic task ComputeManager._poll_rebooting_instances run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816459,13476, Running periodic task ComputeManager._reclaim_queued_deletes run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816460,13476, CONF.reclaim_instance_interval <= 0, skipping... _reclaim_queued_deletes /opt/stack/nova/nova/compute/manager.py:5387
20140527,122816460,13476, Running periodic task ComputeManager._poll_unconfirmed_resizes run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816461,13476, Running periodic task ComputeManager._poll_rescued_instances run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816461,13476, Running periodic task ComputeManager._check_instance_build_time run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816461,13476, Running periodic task ComputeManager._heal_instance_info_cache run_periodic_tasks /opt/stack/nova/nova/openstack/common/periodic_task.py:178
20140527,122816461,13476, Starting heal instance info cache _heal_instance_info_cache /opt/stack/nova/nova/compute/manager.py:4812
20140527,122816462,13476, Rebuilding the list of instances to heal _heal_instance_info_cache /opt/stack/nova/nova/compute/manager.py:4816
20140527,122816519,13476, Lazy-loading `system_metadata' on Instance uuid ade05a26-5c42-4a6c-8f6c-528465d18bd3 obj_load_attr /opt/stack/nova/nova/objects/instance.py:519
20140527,122816977,13476, Updating cache with info: [VIF({'ovs_interfaceid': None, 'network': Network({'bridge': u'br100', 'subnets': [Subnet({'ips': [FixedIP({'meta': {}, 'version': 4, 'type': u'fixed', 'floating_ips': [], 'address': u'10.0.0.2'})], 'version': 4, 'meta': {u'dhcp_server': u'10.0.0.1'}, 'dns': [IP({'meta': {}, 'version': 4, 'type': u'dns', 'address': u'8.8.4.4'})], 'routes': [], 'cidr': u'10.0.0.0/24', 'gateway': IP({'meta': {}, 'version': 4, 'type': u'gateway', 'address': u'10.0.0.1'})}), Subnet({'ips': [], 'version': None, 'meta': {u'dhcp_server': None}, 'dns': [], 'routes': [], 'cidr': None, 'gateway': IP({'meta': {}, 'version': None, 'type': u'gateway', 'address': None})})], 'meta': {u'tenant_id': None, u'should_create_bridge': True, u'bridge_interface': u'eth0'}, 'id': u'eca36745-dc0b-4981-a754-2f1ad1885d46', 'label': u'private'}), 'devname': None, 'qbh_params': None, 'meta': {}, 'details': {}, 'address': u'fa:16:3e:92:d0:2a', 'active': False, 'type': u'bridge', 'id': u'5fcc9998-7756-4327-bf03-355dd59baa30', 'qbg_params': None})] update_instance_cache_with_nw_info /opt/stack/nova/nova/network/api.py:74
20140527,122817008,13476, [instance: ade05a26-5c42-4a6c-8f6c-528465d18bd3] Updated the network info_cache for instance _heal_instance_info_cache /opt/stack/nova/nova/compute/manager.py:4873
20140527,122817008,13476, Dynamic looping call sleeping for 60.00 seconds _inner /opt/stack/nova/nova/openstack/common/loopingcall.py:132
20140527,122822989,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Got semaphore "ade05a26-5c42-4a6c-8f6c-528465d18bd3" lock /opt/stack/nova/nova/openstack/common/lockutils.py:168
20140527,122822989,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Got semaphore / lock "do_terminate_instance" inner /opt/stack/nova/nova/openstack/common/lockutils.py:248
20140527,122822990,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Got semaphore "<function _lock_name at 0xa09110c>" lock /opt/stack/nova/nova/openstack/common/lockutils.py:168
20140527,122822990,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Got semaphore / lock "_clear_events" inner /opt/stack/nova/nova/openstack/common/lockutils.py:248
20140527,122822991,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Semaphore / lock released "_clear_events" inner /opt/stack/nova/nova/openstack/common/lockutils.py:252
20140527,122823019,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] [instance: ade05a26-5c42-4a6c-8f6c-528465d18bd3] Terminating instance
20140527,122823192,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Lazy-loading `system_metadata' on Instance uuid ade05a26-5c42-4a6c-8f6c-528465d18bd3 obj_load_attr /opt/stack/nova/nova/objects/instance.py:519
20140527,122823775,[req-b32a0f79-a82b-44d3-9583-d5bd35396c3a,admin demo] Updating cache with info: [VIF({'ovs_interfaceid': None, 'network': Network({'bridge': u'br100', 'subnets': [Subnet({'ips': [FixedIP({'meta': {}, 'version': 4, 'type': u'fixed', 'floating_ips': [], 'address': u'10.0.0.2'})], 'version': 4, 'meta': {u'dhcp_server': u'10.0.0.1'}, 'dns': [IP({'meta': {}, 'version': 4, 'type': u'dns', 'address': u'8.8.4.4'})], 'routes': [], 'cidr': u'10.0.0.0/24', 'gateway': IP({'meta': {}, 'version': 4, 'type': u'gateway', 'address': u'10.0.0.1'})}), Subnet({'ips': [], 'version': None, 'meta': {u'dhcp_server': None}, 'dns': [], 'routes': [], 'cidr': None, 'gateway': IP({'meta': {}, 'version': None, 'type': u'gateway', 'address': None})})], 'meta': {u'tenant_id': None, u'should_create_bridge': True, u'bridge_interface': u'eth0'}, 'id': u'eca36745-dc0b-4981-a754-2f1ad1885d46', 'label': u'private'}), 'devname': None, 'qbh_params': None, 'meta': {}, 'details': {}, 'address': u'fa:16:3e:92:d0:2a', 'active': False, 'type': u'bridge', 'id': u'5fcc9998-7756-4327-bf03-355dd59baa30', 'qbg_params': None})] update_instance_cache_with_nw_info /opt/stack/nova/nova/network/api.py:74
20140527,122826198,13476, Emitting event <nova.virt.event.LifecycleEvent object at 0xa7cce0c> emit_event /opt/stack/nova/nova/virt/driver.py:1207
20140527,122826199,13476, Lifecycle event 1 on VM ade05a26-5c42-4a6c-8f6c-528465d18bd3
20140527,122826217,13476, [instance: ade05a26-5c42-4a6c-8f6c-528465d18bd3] Instance destroyed successfully.
